号码ID,号码,状态码,呼叫结果,是否可拨,呼叫人,标题,名字,中间名,姓氏,地址1,地址2,地址3,城市,区号,地区,邮编,省份,性别,备用电话,邮箱,描述,生日,呼叫次数,呼叫时间,导入时间,
102928,9999003143,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:27,2015-03-04 16:27:39,
102929,9999003144,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:27,2015-03-04 16:27:39,
102933,9999003148,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:27,2015-03-04 16:27:39,
102938,9999003153,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:47,2015-03-04 16:27:39,
102939,9999003154,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:47,2015-03-04 16:27:39,
102943,9999003158,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:47,2015-03-04 16:27:39,
102948,9999003163,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:47,2015-03-04 16:27:39,
102949,9999003164,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:47,2015-03-04 16:27:39,
102953,9999003168,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:50,2015-03-04 16:27:39,
102958,9999003173,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:50,2015-03-04 16:27:39,
102959,9999003174,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:50,2015-03-04 16:27:39,
102963,9999003178,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:50,2015-03-04 16:27:39,
102968,9999003183,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:54,2015-03-04 16:27:39,
102969,9999003184,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:54,2015-03-04 16:27:39,
102973,9999003188,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:58,2015-03-04 16:27:39,
102978,9999003193,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:58,2015-03-04 16:27:39,
102979,9999003194,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:57:58,2015-03-04 16:27:39,
102983,9999003198,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:10,2015-03-04 16:27:39,
102988,9999003203,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:14,2015-03-04 16:27:39,
102989,9999003204,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:14,2015-03-04 16:27:39,
102993,9999003208,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:14,2015-03-04 16:27:39,
102998,9999003213,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:18,2015-03-04 16:27:39,
102999,9999003214,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:18,2015-03-04 16:27:39,
103003,9999003218,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:18,2015-03-04 16:27:39,
103008,9999003223,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:22,2015-03-04 16:27:39,
103009,9999003224,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:22,2015-03-04 16:27:39,
103013,9999003228,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:22,2015-03-04 16:27:39,
103018,9999003233,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:26,2015-03-04 16:27:39,
103019,9999003234,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:26,2015-03-04 16:27:39,
103023,9999003238,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:40,2015-03-04 16:27:39,
103028,9999003243,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:40,2015-03-04 16:27:39,
103029,9999003244,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:44,2015-03-04 16:27:39,
103033,9999003248,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:44,2015-03-04 16:27:39,
103038,9999003253,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:48,2015-03-04 16:27:39,
103039,9999003254,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:48,2015-03-04 16:27:39,
103043,9999003258,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:48,2015-03-04 16:27:39,
103048,9999003263,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:48,2015-03-04 16:27:39,
103049,9999003264,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:48,2015-03-04 16:27:39,
103053,9999003268,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:52,2015-03-04 16:27:39,
103058,9999003273,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:52,2015-03-04 16:27:39,
103059,9999003274,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:58:52,2015-03-04 16:27:39,
103073,9999003288,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:08:46,2015-03-04 16:27:39,
103078,9999003293,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:09:03,2015-03-04 16:27:39,
103079,9999003294,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:09:06,2015-03-04 16:27:39,
103083,9999003298,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:09:33,2015-03-04 16:27:39,
103088,9999003303,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:09:50,2015-03-04 16:27:39,
103089,9999003304,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:09:53,2015-03-04 16:27:39,
103093,9999003308,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:10:12,2015-03-04 16:27:39,
103098,9999003313,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:10:31,2015-03-04 16:27:39,
103099,9999003314,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:10:34,2015-03-04 16:27:39,
103103,9999003318,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:10:59,2015-03-04 16:27:39,
103108,9999003323,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:11:19,2015-03-04 16:27:39,
103109,9999003324,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:11:21,2015-03-04 16:27:39,
103113,9999003328,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:11:41,2015-03-04 16:27:39,
103118,9999003333,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:12:00,2015-03-04 16:27:39,
103119,9999003334,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:12:03,2015-03-04 16:27:39,
103123,9999003338,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:12:25,2015-03-04 16:27:39,
103128,9999003343,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:12:44,2015-03-04 16:27:39,
103129,9999003344,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:12:47,2015-03-04 16:27:39,
103133,9999003348,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:13:12,2015-03-04 16:27:39,
103138,9999003353,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:13:31,2015-03-04 16:27:39,
103139,9999003354,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:13:34,2015-03-04 16:27:39,
103143,9999003358,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:13:54,2015-03-04 16:27:39,
103148,9999003363,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:14:16,2015-03-04 16:27:39,
103149,9999003364,B,关机,否,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 11:14:18,2015-03-04 16:27:39,
99787,9999000002,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 14:58:03,2015-03-04 16:27:33,
99792,9999000007,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 14:58:06,2015-03-04 16:27:33,
99796,9999000011,CG,成功,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:12:18,2015-03-04 16:27:33,
99811,9999000026,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:14:16,2015-03-04 16:27:33,
99812,9999000027,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:14:16,2015-03-04 16:27:33,
99814,9999000029,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:14:39,2015-03-04 16:27:33,
99817,9999000032,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:14:52,2015-03-04 16:27:33,
99821,9999000036,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:21:44,2015-03-04 16:27:33,
99864,9999000079,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:37:46,2015-03-04 16:27:33,
99871,9999000086,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:38:17,2015-03-04 16:27:33,
99877,9999000092,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:41:23,2015-03-04 16:27:33,
99882,9999000097,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:50:39,2015-03-04 16:27:33,
99891,9999000106,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:55:43,2015-03-04 16:27:33,
99892,9999000107,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:55:43,2015-03-04 16:27:33,
99895,9999000110,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:56:48,2015-03-04 16:27:33,
99901,9999000116,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:57:19,2015-03-04 16:27:33,
99902,9999000117,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:57:19,2015-03-04 16:27:33,
99904,9999000119,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:57:42,2015-03-04 16:27:33,
99907,9999000122,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:57:57,2015-03-04 16:27:33,
99911,9999000126,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:04,2015-03-04 16:27:33,
99914,9999000129,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:40,2015-03-04 16:27:33,
99917,9999000132,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:58,2015-03-04 16:27:33,
99925,9999000140,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:03:52,2015-03-04 16:27:33,
99927,9999000142,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:03:54,2015-03-04 16:27:33,
99931,9999000146,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:12,2015-03-04 16:27:33,
99932,9999000147,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:12,2015-03-04 16:27:33,
99934,9999000149,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:32,2015-03-04 16:27:33,
99937,9999000152,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:43,2015-03-04 16:27:33,
99941,9999000156,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:58,2015-03-04 16:27:33,
99942,9999000157,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:58,2015-03-04 16:27:33,
99944,9999000159,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:21,2015-03-04 16:27:33,
99947,9999000162,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:31,2015-03-04 16:27:33,
99951,9999000166,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:36,2015-03-04 16:27:33,
99952,9999000167,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:46,2015-03-04 16:27:33,
99954,9999000169,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:56,2015-03-04 16:27:33,
99955,9999000170,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:16,2015-03-04 16:27:33,
99957,9999000172,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:16,2015-03-04 16:27:33,
99961,9999000176,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:29,2015-03-04 16:27:33,
99962,9999000177,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:29,2015-03-04 16:27:33,
99964,9999000179,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:52,2015-03-04 16:27:33,
99967,9999000182,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:07:05,2015-03-04 16:27:33,
99972,9999000187,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:09:06,2015-03-04 16:27:33,
99975,9999000190,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:09:06,2015-03-04 16:27:33,
99984,9999000199,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:11:59,2015-03-04 16:27:33,
99994,9999000209,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:13:33,2015-03-04 16:27:33,
100017,9999000232,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:19:30,2015-03-04 16:27:33,
100021,9999000236,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:19:35,2015-03-04 16:27:33,
100022,9999000237,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:19:43,2015-03-04 16:27:33,
100024,9999000239,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:11,2015-03-04 16:27:33,
100027,9999000242,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:23,2015-03-04 16:27:33,
100032,9999000247,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:54,2015-03-04 16:27:33,
100034,9999000249,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:56,2015-03-04 16:27:33,
100177,9999000392,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100264,9999000479,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:44,2015-03-04 16:27:34,
100306,9999000521,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:14,2015-03-04 16:27:34,
100951,9999001166,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:27:55,2015-03-04 16:27:35,
101382,9999001597,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:38:38,2015-03-04 16:27:36,
101385,9999001600,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:38:41,2015-03-04 16:27:36,
101766,9999001981,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:44:20,2015-03-04 16:27:37,
101811,9999002026,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:45:03,2015-03-04 16:27:37,
101891,9999002106,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:45:54,2015-03-04 16:27:37,
102154,9999002369,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:48:55,2015-03-04 16:27:37,
102284,9999002499,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:50:22,2015-03-04 16:27:38,
102366,9999002581,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:51:19,2015-03-04 16:27:38,
102447,9999002662,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:52:12,2015-03-04 16:27:38,
102484,9999002699,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:52:37,2015-03-04 16:27:38,
102501,9999002716,CG,成功,是,22222,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:52:41,2015-03-04 16:27:38,
102517,9999002732,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:52:45,2015-03-04 16:27:38,
102554,9999002769,CG,成功,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:53:16,2015-03-04 16:27:38,
102562,9999002777,CG,成功,是,22222,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:53:16,2015-03-04 16:27:38,
104792,9990055555,CG,成功,是,1000,,,,,,,,,0,,,,U,,,,0000-00-00,1,2015-03-10 06:17:04,2015-03-10 14:17:04,
99795,9999000010,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 14:58:26,2015-03-04 16:27:33,
99802,9999000017,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 14:37:49,2015-03-04 16:27:33,
99804,9999000019,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:12:25,2015-03-04 16:27:33,
99805,9999000020,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:13:08,2015-03-04 16:27:33,
99806,9999000021,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:13:08,2015-03-04 16:27:33,
99807,9999000022,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:13:08,2015-03-04 16:27:33,
99815,9999000030,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:14:42,2015-03-04 16:27:33,
99816,9999000031,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:14:52,2015-03-04 16:27:33,
99822,9999000037,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:21:44,2015-03-04 16:27:33,
99824,9999000039,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:34:40,2015-03-04 16:27:33,
99825,9999000040,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:34:40,2015-03-04 16:27:33,
99826,9999000041,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:34:43,2015-03-04 16:27:33,
99827,9999000042,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:34:46,2015-03-04 16:27:33,
99831,9999000046,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:34:53,2015-03-04 16:27:33,
99832,9999000047,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:01,2015-03-04 16:27:33,
99834,9999000049,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:14,2015-03-04 16:27:33,
99835,9999000050,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:19,2015-03-04 16:27:33,
99836,9999000051,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:27,2015-03-04 16:27:33,
99837,9999000052,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:27,2015-03-04 16:27:33,
99841,9999000056,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:39,2015-03-04 16:27:33,
99842,9999000057,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:35:42,2015-03-04 16:27:33,
99844,9999000059,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:00,2015-03-04 16:27:33,
99845,9999000060,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:00,2015-03-04 16:27:33,
99846,9999000061,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:07,2015-03-04 16:27:33,
99847,9999000062,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:10,2015-03-04 16:27:33,
99851,9999000066,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:28,2015-03-04 16:27:33,
99852,9999000067,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:28,2015-03-04 16:27:33,
99854,9999000069,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:45,2015-03-04 16:27:33,
99855,9999000070,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:48,2015-03-04 16:27:33,
99856,9999000071,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:56,2015-03-04 16:27:33,
99857,9999000072,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:36:58,2015-03-04 16:27:33,
99861,9999000076,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:37:14,2015-03-04 16:27:33,
99862,9999000077,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:37:14,2015-03-04 16:27:33,
99865,9999000080,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:37:49,2015-03-04 16:27:33,
99866,9999000081,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:37:49,2015-03-04 16:27:33,
99867,9999000082,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:37:52,2015-03-04 16:27:33,
99872,9999000087,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:38:17,2015-03-04 16:27:33,
99874,9999000089,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:38:35,2015-03-04 16:27:33,
99875,9999000090,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:38:37,2015-03-04 16:27:33,
99876,9999000091,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:41:23,2015-03-04 16:27:33,
99881,9999000096,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:41:28,2015-03-04 16:27:33,
99884,9999000099,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:50:39,2015-03-04 16:27:33,
99885,9999000100,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:51:02,2015-03-04 16:27:33,
99886,9999000101,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:51:02,2015-03-04 16:27:33,
99887,9999000102,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-10 15:51:02,2015-03-04 16:27:33,
99894,9999000109,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:56:48,2015-03-04 16:27:33,
99896,9999000111,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:56:48,2015-03-04 16:27:33,
99897,9999000112,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:56:54,2015-03-04 16:27:33,
99905,9999000120,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:57:44,2015-03-04 16:27:33,
99906,9999000121,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:57:57,2015-03-04 16:27:33,
99912,9999000127,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:12,2015-03-04 16:27:33,
99915,9999000130,DROP,丢弃,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:42,2015-03-04 16:27:33,
